V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
16.65432716,17.67415208,18.49488244,16.98050525,16.9943922,17.42383692,16.98697349,17.05716858,17.62117059,18.50742371
16.6523912,17.6891996,18.5064082,16.98628814,16.99951476,17.41808904,17,17.06,17.61278639,18.59448724
16.66343672,17.69,18.50603302,16.99207104,17.00463732,17.43995998,17,17.06,17.6044022,18.56174587
16.67224112,17.70394197,18.50027014,16.99785393,17.00975988,17.38149075,16.99591296,17.06413207,17.6,18.55934967
16.67776388,17.72,18.51098549,17,16.99047024,17.41084542,16.99023012,17.06931466,17.6,18.60637319
16.67671336,17.72,18.51497749,17,16.97001501,17.47193097,16.99637319,17.0789945,17.6,18.66609305
16.6711906,17.72721861,18.49192596,17.0052026,16.98538269,17.47923962,17.00251626,17.08935968,17.6,18.68365683
16.6829965,17.73,18.48834417,17.01098549,17.00050025,17.46690345,17.00865933,17.09,17.6,18.75604302
16.69956478,17.73226613,18.50563282,17.01676838,17.01074537,17.47928464,17.0051976,17.09004502,17.6,18.73803402
16.69462231,17.73978989,18.47554277,17.02255128,17.02,17.51116558,17.00189095,17.09522761,17.6,18.7683942
16.69270135,17.74,18.43091046,17.02833417,17.02,17.51847424,17.01417709,17.10082041,17.6,18.80437719
16.70926963,17.74,18.50582791,17.02588294,17.02074037,17.51421711,17.00707354,17.11118559,17.6,18.83911456
16.72194597,17.74236118,18.5584042,17.02010005,17.02586293,17.51618309,16.98250125,17.12,17.6,18.86947474
16.72746873,17.74988494,18.55264132,17.03136568,17.02605803,17.5291996,17.02414207,17.12,17.59608804,18.88475238
16.7329915,17.75,18.54687844,17.04146573,17.00556778,17.51458229,17.05833917,17.11885943,17.59189595,18.93509755
16.73851426,17.75986493,18.54111556,17.04724862,16.99861431,17.53007004,17.0521961,17.11367684,17.58770385,18.97222111
16.73596298,17.77245623,18.54,17.04696848,17.03447224,17.55,17.05,17.11,17.58351176,19.00362681
16.73044022,17.77997999,18.54041021,17.04118559,17.06,17.55,17.05,17.11,17.57965983,19.05329165
16.72491746,17.7950075,18.54617309,17.0491946,17.06,17.55,17.05,17.11,17.57756378,19.13745373
16.72181591,17.79497249,18.54032016,17.06038019,17.06344172,17.57126063,17.05712856,17.11,17.57546773,19.05001001
16.73838419,17.79510255,18.51150575,17.06616308,17.07368684,17.59063532,17.07555778,17.11223612,17.57337169,19.12528764
16.75,17.81007504,18.52769385,17.07,17.07606803,17.54678339,17.07067534,17.11741871,17.57127564,19.08092546
16.75,17.8175988,18.5737969,17.07,17.06582291,17.55235618,17.0608054,17.1226013,17.57082041,19.16269135
16.75269635,17.82,18.57501251,17.07,17.06884442,17.57394697,17.06694847,17.12778389,17.57291646,19.17390195
16.75821911,17.82,18.57150075,17.07,17.08933467,17.6007954,17.05763382,17.13,17.57501251,19.17
16.76374187,17.82017009,18.58302651,17.08015508,17.1,17.60810405,17.03306153,17.13,17.57710855,19.27370685
16.76926463,17.82769385,18.58089545,17.08741871,17.1,17.61,17.05688844,17.13666333,17.5792046,19.22725863
16.77,17.83,18.55784392,17.07007004,17.08649325,17.61816408,17.08,17.14702851,17.58,19.24
16.77031016,17.83274137,18.5652076,17.07213107,17.06088044,17.63996998,17.08,17.15369685,17.58,19.26
16.77583292,17.84026513,18.58825913,17.10104552,17.06473237,17.63266133,17.07238619,17.15887944,17.58,19.2733967
16.78,17.84778889,18.55270635,17.106008,17.09034517,17.63464732,17.06010005,17.16,17.58,19.30606303
16.78,17.86062531,18.52436218,17.10022511,17.08085043,17.64195598,17.07218609,17.16,17.58,19.31631816
16.7824012,17.86432716,18.54741371,17.10555778,17.05011506,17.64926463,17.08670835,17.16,17.58178089,19.32833917
16.78792396,17.85072036,18.54168584,17.11268134,17.06062031,17.61056028,17.10513757,17.16,17.58387694,19.31296148
16.79689345,17.86576788,18.50134567,17.12424712,17.09135568,17.61329165,17.10095548,17.1552076,17.58597299,19.3373987
16.80793897,17.87,18.51485243,17.11546773,17.1,17.65,17.09266133,17.15002501,17.58806903,19.34008504
16.81,17.86706853,18.54942971,17.08655328,17.1,17.65,17.11723362,17.15,17.58950475,19.33529765
16.80998499,17.86136568,18.56133567,17.09788894,17.11570785,17.66161581,17.12704852,17.15068034,17.58321661,19.39
16.80446223,17.88393697,18.56284642,17.12051026,17.1361981,17.67,17.12090545,17.16104552,17.57692846,19.36883942
16.80424212,17.89,18.53403202,17.13207604,17.13582791,17.66957479,17.12,17.17070535,17.57064032,19.4367984
16.82633317,17.89,18.54069535,17.14,17.13070535,17.66226613,17.12,17.17588794,17.56435218,19.44154077
16.83578789,17.89055028,18.58103552,17.14,17.13,17.64991496,17.12,17.18,17.56064532,19.48935968
16.82474237,17.89807404,18.59896448,17.14,17.13,17.64235118,17.13466733,17.18,17.56274137,19.50014007
16.82315158,17.9111956,18.61024512,17.14,17.13932466,17.64965983,17.15923962,17.18143572,17.56483742,19.53807904
16.82867434,17.92312156,18.616008,17.14495248,17.14956978,17.65696848,17.16,17.18661831,17.56693347,19.5389995
16.8258029,17.92935468,18.60937469,17.15073537,17.14509255,17.68138569,17.1641921,17.1954027,17.56902951,19.51068034
16.82028014,17.92183092,18.5747974,17.15651826,17.14012006,17.71,17.17647824,17.21095048,17.56887444,19.51
16.83048524,17.92569285,18.56329665,17.16230115,17.16061031,17.71,17.17561781,17.21350175,17.56677839,19.51687844
16.84076538,17.92678339,18.56905953,17.16808404,17.17944972,17.71,17.16947474,17.19795398,17.56468234,19.52
16.84628814,17.92148074,18.59411206,17.1583992,17.1692046,17.71351176,17.16333167,17.19,17.56258629,19.5185993
16.85,17.93652826,18.61882941,17.14105053,17.15947974,17.72246123,17.16,17.19,17.56049025,19.52367684
16.85,17.94578789,18.60730365,17.15086543,17.15435718,17.74438719,17.16,17.19868934,17.55678839,19.52823912
16.85,17.95,18.59577789,17.16364682,17.15382691,17.73368684,17.1701951,17.21423712,17.5525963,19.5
16.85,17.95083542,18.58425213,17.1809955,17.17943972,17.72823912,17.18,17.21673837,17.5484042,19.5193947
16.8421961,17.95835918,18.58727364,17.18721861,17.2,17.74994497,17.18,17.21155578,17.54421211,19.4753977
16.83115058,17.96588294,18.5987994,17.18143572,17.2,17.74263632,17.18352676,17.21362681,17.54002001,19.45992496
16.83989495,17.9665933,18.57934967,17.19738869,17.19623312,17.74467234,17.18966983,17.2188094,17.53582791,19.47733867
16.85047024,17.95813907,18.5674037,17.2196098,17.18086543,17.75198099,17.20162581,17.223992,17.53163582,19.49011006
16.855993,17.94309155,18.61350675,17.20226113,17.17450225,17.75928964,17.21586793,17.22917459,17.52744372,19.41604302
16.86303152,17.96391196,18.6301951,17.19508754,17.18986993,17.7665983,17.23429715,17.22564282,17.52325163,19.4067984
16.87407704,17.98350175,18.60714357,17.21243622,17.19301651,17.77390695,17.21878939,17.22046023,17.51952976,19.40323662
16.88,17.99,18.59204602,17.22,17.17252626,17.78121561,17.19115558,17.23888944,17.51743372,19.37
16.88,17.99,18.58052026,17.22,17.17990995,17.78852426,17.20958479,17.25961981,17.51533767,19.35877439
16.8763932,17.99607304,18.60751376,17.22482741,17.23113557,17.78416708,17.22801401,17.25491246,17.51324162,19.3003902
16.87087044,18.0035968,18.62873437,17.23061031,17.25329165,17.78,17.24644322,17.25027014,17.51114557,19.2917959
16.87465233,18.00887944,18.62297149,17.2363932,17.23792396,17.78,17.24008504,17.25545273,17.50904952,19.25712856
16.88017509,18.00135568,18.62,17.23782391,17.23,17.78,17.2344022,17.26063532,17.50695348,19.23215108
16.88569785,17.99383192,18.62,17.23204102,17.23,17.7952026,17.25897449,17.26581791,17.50485743,19.22928464
16.89,17.99738369,18.61568284,17.23,17.23817909,17.81,17.25306653,17.272001,17.50276138,19.19624312
16.89,18.00878439,18.61016008,17.23,17.25354677,17.81,17.22235118,17.28236618,17.50066533,19.119995
16.89226613,18.00126063,18.62168584,17.25123062,17.26,17.77503252,17.24269135,17.28863432,17.51430715,19.08890445
16.89778889,18.00626313,18.6283942,17.26672836,17.26,17.7686043,17.26363182,17.28345173,17.53526763,19.05927464
16.90331166,18.01378689,18.62263132,17.24937969,17.25678339,17.77033517,17.27591796,17.28,17.55622811,19.03891446
16.90883442,18.02131066,18.58242121,17.24531266,17.25166083,17.72648324,17.27589795,17.28,17.57718859,18.99566283
16.90564282,18.02883442,18.51326663,17.25687844,17.26038519,17.74491246,17.26901951,17.28209605,17.59814907,18.95638819
16.90012006,18.03635818,18.56985993,17.25155578,17.27575288,17.78122061,17.24444722,17.28727864,17.5828014,18.93958479
16.9054027,18.04,18.64957979,17.24002501,17.27629315,17.82,17.24265633,17.28753877,17.56393697,18.88494747
16.91185093,18.04,18.64381691,17.26893947,17.27117059,17.82,17.27337169,17.28235618,17.54507254,18.85067034
16.92289645,18.04,18.63221611,17.28842921,17.28185593,17.76537269,17.26554777,17.28847924,17.5262081,18.81013007
16.93197099,18.04,18.60916458,17.28264632,17.29722361,17.7587994,17.2548024,17.30402701,17.5094097,18.7631966
16.93749375,18.04,18.61388694,17.28,17.2958029,17.8591996,17.28551776,17.31,17.50521761,18.72206603
16.93396698,18.0430015,18.63693847,17.28,17.29068034,17.78611306,17.29675338,17.31,17.50102551,18.70567284
16.92292146,18.05804902,18.6350025,17.29410705,17.30332666,17.76469735,17.29061031,17.31355678,17.49683342,18.67265633
16.92812406,18.05345173,18.62847924,17.30902951,17.31869435,17.78203602,17.30106553,17.31873937,17.49264132,18.59990495
16.93916958,18.05814407,18.61695348,17.29746373,17.28718859,17.82588794,17.30497249,17.31607804,17.49697849,18.5645923
16.95532266,18.0684042,18.61685843,17.2982041,17.25133067,17.81675338,17.28654327,17.31089545,17.51584292,18.54576788
16.96873937,18.06088044,18.63414707,17.32133567,17.28452726,17.81,17.29188594,17.32286143,17.53470735,18.50387194
16.95769385,18.06664332,18.64,17.32276638,17.31933967,17.81,17.31031516,17.3384092,17.55357179,18.46351176
16.95335168,18.07,18.64,17.3112006,17.25786893,17.81,17.32874437,17.34,17.57243622,18.40103052
16.9643972,18.07169085,18.64533767,17.32554777,17.20210105,17.81585793,17.34478239,17.34,17.58,18.38581291
16.96727864,18.07921461,18.64669835,17.33613807,17.23795898,17.83266633,17.35706853,17.34,17.58,18.34364682
16.96175588,18.08673837,18.6294097,17.3130065,17.27,17.85857429,17.36,17.34,17.58,18.33
16.96,18.09,18.62,17.31265633,17.27,17.83664832,17.35835918,17.34,17.58,18.27171086
16.96,18.09178589,18.62,17.34157079,17.27237119,17.81981491,17.34607304,17.34113057,17.58,18.27270135
16.96962481,18.09930965,18.62,17.36229115,17.28773887,17.8051976,17.35242621,17.35149575,17.58173587,18.2009905
16.98,18.1,18.62,17.37963982,17.30931966,17.79058029,17.3769985,17.36,17.58383192,18.17063032
16.98,18.09128564,18.59161081,17.36301151,17.35542271,17.85316658,17.33146573,17.36,17.58592796,18.15972986
16.98138069,18.08564282,18.5772036,17.35433717,17.38871936,17.84538269,17.30535768,17.36129565,17.58802401,18.13990995
16.98690345,18.10821411,18.60601801,17.37168584,17.3835968,17.80817909,17.36678839,17.36647824,17.58903952,18.12887444
16.99242621,18.10307154,18.63186593,17.37096548,17.37847424,17.84472236,17.38617809,17.37166083,17.57227114,18.08797399
16.99794897,18.09554777,18.65491746,17.35361681,17.37335168,17.86250625,17.38003502,17.37684342,17.55550275,18.06882941
17.00694347,18.09592796,18.63753877,17.36373187,17.37354177,17.86287644,17.41054027,17.37797399,17.53873437,18.03923462
17.01798899,18.11849925,18.61102051,17.38108054,17.38378689,17.85174087,17.4209955,17.3727914,17.52196598,18.03810905
17.01548274,18.12,18.63407204,17.39842921,17.38798399,17.86635818,17.39642321,17.3723912,17.5093997,18.00774887
17.01004002,18.12909455,18.65,17.40229615,17.38286143,17.88646323,17.40814907,17.37757379,17.50730365,17.97130565
17.01556278,18.13171586,18.65,17.37916458,17.36417209,17.9,17.43,17.38551276,17.5052076,17.97702851
17.02,18.10162081,18.64008004,17.38745873,17.32831416,17.9,17.43,17.39587794,17.50311156,17.94833417
17.02,18.12135568,18.6227914,17.41637319,17.32503752,17.9,17.43593297,17.4,17.50101551,17.94184592
17.02213107,18.13,18.61033517,17.41494247,17.35577289,17.88583292,17.44821911,17.4,17.49783892,17.93392196
17.02765383,18.13216608,18.6011906,17.41252126,17.39751376,17.87812406,17.45,17.39651326,17.49364682,17.9077939
17.03317659,18.13968984,18.61271636,17.42986993,17.44873937,17.90735868,17.4513957,17.39133067,17.48945473,17.90761381
17.03869935,18.14,18.62424212,17.43037519,17.47,17.92329665,17.45753877,17.39770385,17.48526263,17.88973487
17.04422211,18.14,18.63576788,17.40724362,17.47,17.91021511,17.46,17.40806903,17.48107054,17.86725363
17.04974487,18.13773887,18.64364682,17.41985993,17.44730865,17.87873437,17.46,17.41421711,17.48468234,17.86
17.05526763,18.13021511,18.6494097,17.44877439,17.41145073,17.87142571,17.47790395,17.4193997,17.49097049,17.82621311
17.0592096,18.14461731,18.60861931,17.45553777,17.41743372,17.88764882,17.48577789,17.42458229,17.49725863,17.82
17.05368684,18.15,18.57,17.4533967,17.44304652,17.9031916,17.47349175,17.42976488,17.50354677,17.80693347
17.05367184,18.15235618,18.57,17.42448224,17.45,17.90449725,17.4831916,17.43494747,17.50983492,17.79364682
17.06471736,18.15987994,18.57,17.42154577,17.45,17.82410205,17.49837919,17.43986993,17.50387694,17.81
17.06711856,18.16,18.57,17.44467734,17.43806903,17.84605803,17.47994997,17.43468734,17.49758879,17.794007
17.0615958,18.15507254,18.60189595,17.4678089,17.42270135,17.89242621,17.47282641,17.43148574,17.49130065,17.78
17.06392696,18.15,18.647999,17.48976488,17.457999,17.89973487,17.47896948,17.44703352,17.48501251,17.75
17.06944972,18.15,18.61141071,17.48398199,17.50410205,17.92113057,17.46977489,17.46086043,17.47957479,17.77
17.07,18.15749875,18.58382691,17.4781991,17.47872936,17.90388694,17.46125563,17.46604302,17.47747874,17.75054527
17.0709905,18.16502251,18.60111556,17.47241621,17.44287144,17.87498249,17.4673987,17.47,17.47538269,17.74527764
17.08203602,18.17,18.6071986,17.48346673,17.44,17.89690845,17.49125063,17.47,17.47328664,17.73982491
17.09154077,18.17,18.60143572,17.5065983,17.44,17.91255628,17.52810905,17.4715908,17.4711906,17.73946473
17.09706353,18.17,18.59567284,17.50506753,17.46478739,17.91282641,17.53582791,17.47677339,17.46637819,17.72455228
17.10517259,18.17,18.59,17.5,17.49032016,17.90268634,17.53802901,17.47804402,17.457994,17.71562781
17.11621811,18.16207604,18.59,17.5,17.51081041,17.92461231,17.53188594,17.47286143,17.4496098,17.7058079
17.11636818,18.14049525,18.55445223,17.5,17.53065033,17.90794897,17.54277139,17.47696348,17.44122561,17.68197599
17.11084542,18.16306653,18.42766883,17.5,17.54089545,17.90128564,17.56,17.49251126,17.43284142,17.69383192
17.11935468,18.17521261,18.41398199,17.50384692,17.54429715,17.92986993,17.56,17.5,17.43692846,17.69269635
17.1295998,18.17726363,18.49466233,17.50962981,17.49307154,17.92256128,17.56268634,17.5,17.4474087,17.66694347
17.11855428,18.17026013,18.54267134,17.51541271,17.45489245,17.90575788,17.56882941,17.49694847,17.45788894,17.68
17.11373687,18.17778389,18.57913957,17.5223912,17.48562781,17.89411206,17.57994497,17.49176588,17.46836918,17.66
17.13030515,18.18530765,18.56761381,17.53395698,17.51212106,17.90872936,17.59111556,17.50708354,17.47884942,17.65586293
17.14229115,18.19,18.55804402,17.54276138,17.52236618,17.91,17.59725863,17.5329965,17.49492746,17.64275138
17.14781391,18.18964482,18.55228114,17.54854427,17.52869435,17.92592796,17.5829915,17.54,17.51169585,17.65257129
17.15333667,18.18212106,18.54651826,17.54567284,17.52357179,17.95129065,17.55227614,17.54,17.52846423,17.61478239
17.15885943,18.18,18.54075538,17.54011006,17.53085543,17.9585993,17.55568784,17.55244122,17.54523262,17.63778889
17.16438219,18.17414707,18.54,17.54589295,17.56671336,17.92455228,17.56915458,17.56798899,17.5589995,17.62203102
17.16990495,18.16135068,18.54231116,17.55167584,17.58281641,17.90643322,17.59986993,17.55195098,17.55061531,17.60814907
17.17,18.18392196,18.5595998,17.55745873,17.56232616,17.92052526,17.57706353,17.53122061,17.54223112,17.58832916
17.17,18.19549775,18.55392696,17.55027514,17.55408204,17.92783392,17.53156078,17.54950975,17.53384692,17.59
17.17,18.2,18.51358679,17.53292646,17.56432716,17.89914457,17.56841921,17.57,17.52546273,17.58262131
17.171996,18.2,18.50382191,17.54922961,17.57685843,17.89206103,17.60018509,17.57,17.51707854,17.58
17.17751876,18.2,18.50958479,17.57118059,17.59222611,17.95783892,17.62475738,17.57042521,17.50869435,17.58904952
17.18,18.1944072,18.52604302,17.58274637,17.59746873,17.93172586,17.61067034,17.5756078,17.50031016,17.57154077
17.18,18.19311656,18.53666833,17.57706353,17.59234617,17.89373687,17.59487744,17.58,17.49192596,17.5694097
17.18408704,18.19807904,18.51937969,17.54236618,17.58167084,17.8718009,17.6255928,17.58,17.48354177,17.57
17.1896098,18.17550775,18.50736368,17.54116558,17.56630315,17.92296148,17.63347674,17.58115558,17.47515758,17.56976988
17.19,18.18706353,18.5016008,17.55851426,17.56,17.89848424,17.6211906,17.58633817,17.46677339,17.55005003
17.19196598,18.20321161,18.49583792,17.58115058,17.56,17.86916458,17.62554777,17.59152076,17.45838919,17.55013007
17.20853427,18.20852926,18.49007504,17.6,17.58613307,17.86012506,17.61309155,17.59670335,17.450005,17.55
17.22170085,18.19348174,18.40468234,17.6,17.62711356,17.94052026,17.55166083,17.6,17.44162081,17.53
17.22722361,18.19,18.36031016,17.60790895,17.64,17.94338669,17.5657929,17.6,17.44507254,17.54067034
17.22725363,18.19,18.4409905,17.62525763,17.64,17.93569285,17.62048024,17.60450225,17.45136068,17.53914957
17.22173087,18.19,18.47404702,17.6131916,17.64,17.95,17.64505253,17.61486743,17.45764882,17.54103052
17.22758379,18.19,18.46252126,17.59006003,17.64,17.95,17.65518759,17.61738369,17.46393697,17.53
17.23862931,18.19,18.4509955,17.60730365,17.64,17.94045523,17.64290145,17.6122011,17.46984992,17.52
17.24,18.19,18.44026513,17.62155078,17.64,17.92583792,17.59307654,17.61894447,17.46565783,17.53528764
17.24036018,18.19,18.44602801,17.62733367,17.61451726,17.91122061,17.54751876,17.63449225,17.46146573,17.53
17.24588294,18.19,18.44641821,17.63623312,17.58378189,17.91669835,17.6028064,17.64334667,17.45727364,17.52
17.2514057,18.19597299,18.43489245,17.6477989,17.62043022,17.90797899,17.63936468,17.64852926,17.45308154,17.52422211
17.25692846,18.19650325,18.42005003,17.64531766,17.66653327,17.89657829,17.6577939,17.65,17.44888944,17.51312656
17.26245123,18.19102051,18.40276138,17.63953477,17.58472736,17.93312156,17.6654077,17.65,17.44469735,17.49258629
17.26797399,18.19854427,18.41936968,17.63375188,17.49252126,17.89846923,17.6762031,17.64592296,17.44050525,17.49734867
17.27349675,18.2,18.4393947,17.62796898,17.56473737,17.89269135,17.70077539,17.64074037,17.43631316,17.49283142
17.27901951,18.2035918,18.43363182,17.62218609,17.63968484,17.93889945,17.70232616,17.64444222,17.43212106,17.50698849
17.28454227,18.20776888,18.41295148,17.6307904,17.62431716,17.92428214,17.69004002,17.64962481,17.43,17.48
17.29006503,18.19272136,18.36684842,17.64813907,17.61210105,17.89932966,17.69,17.66442221,17.43,17.49
17.29558779,18.20232616,18.35365683,17.64483742,17.64283642,17.87009505,17.68546773,17.67996998,17.43,17.48289645
17.30111056,18.20631316,18.35941971,17.64378189,17.66523762,17.84086043,17.67318159,17.66965483,17.43,17.46373187
17.30663332,18.19878939,18.38073037,17.66691346,17.62425713,17.87546773,17.69276138,17.66106553,17.43,17.46608804
17.30784392,18.19126563,18.39810905,17.68,17.59756378,17.8944022,17.71652326,17.67661331,17.42545273,17.46590795
17.30232116,18.19625813,18.38658329,17.68,17.64366683,17.90513257,17.6858079,17.68855928,17.41916458,17.44572786
17.3064032,18.18865433,18.36517259,17.66369185,17.67891446,17.92705853,17.66701851,17.6781941,17.41287644,17.44554777
17.31744872,18.17391696,18.3305953,17.64056028,17.6737919,17.89835918,17.66087544,17.67434217,17.40658829,17.45073537
17.32849425,18.19648824,18.33998499,17.65692846,17.67266133,17.89091046,17.6758029,17.69507254,17.40030015,17.42
17.33953977,18.19364682,18.3687994,17.67,17.68290645,17.91,17.67166083,17.70854927,17.403992,17.42
17.33470735,18.18612306,18.35343172,17.67,17.69315158,17.91,17.5918009,17.70336668,17.40818409,17.42
17.33081541,18.1828014,18.33871436,17.67598299,17.7033967,17.90443722,17.60805903,17.7,17.41237619,17.41070535
17.33633817,18.19784892,18.33295148,17.68754877,17.71182091,17.89712856,17.68791896,17.7,17.41656828,17.41
17.34186093,18.19355178,18.32156578,17.65809905,17.71694347,17.89018009,17.66008504,17.7,17.41695848,17.4
17.34738369,18.18602801,18.30427714,17.62204102,17.7138019,17.89748874,17.65063032,17.7,17.4001901,17.40410705
17.35581291,18.1829915,18.3,17.65673837,17.69843422,17.8904052,17.68134567,17.70254627,17.38342171,17.39607304
17.36685843,18.19803902,18.30010005,17.68762381,17.69924462,17.87789395,17.70764882,17.70772886,17.36665333,17.40250625
17.36604802,18.18691346,18.30586293,17.71075538,17.71973487,17.87058529,17.72777889,17.71873437,17.34988494,17.4
17.36052526,18.18,18.30024512,17.70958479,17.71977489,17.80276638,17.7032066,17.73428214,17.34258129,17.37338669
17.369995,18.1784092,18.26566783,17.69223612,17.69928464,17.81838419,17.69284142,17.73672336,17.34886943,17.38
17.38,18.17088544,18.25315158,17.70511256,17.6843972,17.88597799,17.69898449,17.73154077,17.35515758,17.38394697
17.38,18.17663832,18.25891446,17.71917959,17.67415208,17.86405203,17.72563782,17.73,17.36144572,17.36715358
17.38,18.18,18.25064532,17.7133967,17.67913957,17.83616808,17.74110555,17.73,17.36773387,17.382001
17.38,18.17831416,18.24176088,17.71715858,17.69450725,17.83306653,17.69810405,17.73,17.37268134,17.36497249
17.38522261,18.1707904,18.26481241,17.73450725,17.70987494,17.85769885,17.68,17.73,17.37687344,17.35
17.39626813,18.17673337,18.27213607,17.72814407,17.72524262,17.82846423,17.68,17.73874437,17.38106553,17.39212606
17.38902951,18.17574287,18.24908454,17.7107954,17.71938969,17.79403702,17.65078539,17.74910955,17.38525763,17.39194597
17.37246123,18.17178089,18.22603302,17.73207104,17.70402201,17.780005,17.65383192,17.75947474,17.38944972,17.39
17.3888094,18.17930465,18.20298149,17.74609805,17.70378189,17.80923962,17.72754877,17.76983992,17.38453727,17.36317159
17.41,18.17317159,18.21505253,17.72874937,17.70890445,17.85982991,17.75,17.77,17.37824912,17.38718859
17.41,18.17,18.22921961,17.71713357,17.69389195,17.85343672,17.74709355,17.77028514,17.37196098,17.39122561
17.41,18.17,18.22345673,17.71135068,17.6734017,17.82173587,17.70409205,17.77546773,17.36567284,17.38104552
17.41,18.17,18.21538769,17.69670335,17.69563282,17.82904452,17.6908054,17.77869935,17.3602051,17.40826913
17.41231616,18.16307654,18.20386193,17.68043022,17.72636818,17.83,17.71537769,17.76833417,17.36230115,17.38
17.41783892,18.16,18.18084042,17.691996,17.73451726,17.81169085,17.71501251,17.76304652,17.3643972,17.39050525
17.42672336,18.15802901,18.15202601,17.7,17.73963982,17.78388194,17.71113057,17.7785943,17.36649325,17.38
17.43776888,18.15050525,18.15535768,17.7,17.74476238,17.81311656,17.71727364,17.78447724,17.36858929,17.39
17.44,18.14298149,18.15551776,17.72008004,17.74988494,17.76412206,17.73025013,17.76374687,17.36862931,17.39989495
17.44,18.14454227,18.13246623,17.75477739,17.75,17.73737869,17.74867934,17.75872936,17.36443722,17.36086043
17.44545273,18.14586793,18.12793897,17.75508754,17.74986993,17.7802051,17.7385943,17.78464232,17.36024512,17.41
17.45,18.13082041,18.14522761,17.74721861,17.74474737,17.78751376,17.71707854,17.79788894,17.35605303,17.37172586
17.45,18.13711356,18.15417209,17.72408704,17.74,17.77071036,17.67407704,17.79270635,17.35186093,17.40848924
17.44797899,18.14463732,18.15993497,17.71678339,17.74,17.75,17.70132066,17.79,17.35116558,17.38374187
17.44245623,18.14351676,18.12581291,17.73413207,17.73875938,17.75,17.75944972,17.79,17.35326163,17.40888444
17.4491996,18.12094547,18.10730365,17.73234617,17.72851426,17.77024512,17.74716358,17.79568284,17.35535768,17.38129565
17.46576788,18.12,18.13611806,17.72078039,17.71826913,17.74348674,17.74512256,17.80604802,17.35745373,17.35295148
17.47,18.11526763,18.14402701,17.74696348,17.70802401,17.69955978,17.7574087,17.8067934,17.35954977,17.39496748
17.47,18.10774387,18.13250125,17.76882441,17.70333167,17.75072036,17.73576288,17.80161081,17.36,17.41183592
17.47,18.10022011,18.12548774,17.76304152,17.71869935,17.76,17.71396198,17.80714357,17.36,17.38193597
17.47068034,18.09269635,18.11807404,17.76,17.74084542,17.77316658,17.73853427,17.81750875,17.36,17.4121961
17.4762031,18.10448224,18.07773387,17.76,17.78182591,17.793997,17.74344672,17.82393697,17.36,17.37188094
17.48,18.10824412,18.0590045,17.76861431,17.8035968,17.72091046,17.73116058,17.82911956,17.35996998,17.36766883
17.48,18.07062531,18.08781891,17.77981991,17.78310655,17.74695848,17.72443722,17.83430215,17.35787394,17.3782091
17.48277139,18.0847974,18.09667334,17.76825413,17.76815408,17.77484242,17.72341171,17.83948474,17.35577789,17.36458229
17.48829415,18.09492246,18.09091046,17.76,17.76303152,17.7309905,17.73569785,17.83066533,17.35368184,17.34
17.49763382,18.09510755,18.06088544,17.76,17.74954477,17.73,17.736008,17.82030015,17.35158579,17.39361681
17.50867934,18.08006003,18.03184592,17.76644322,17.72393197,17.73445223,17.72986493,17.83006503,17.35255128,17.35
17.50027514,18.09498749,18.04913457,17.778009,17.72635318,17.74528264,17.72372186,17.84,17.36303152,17.40545273
17.49038519,18.08996498,18.05785893,17.77042521,17.76221111,17.7672086,17.72,17.84,17.37351176,17.36854927
17.49590795,18.07745873,18.05209605,17.76285143,17.74386193,17.75086543,17.72,17.84058029,17.383992,17.406003
17.50286143,18.07,18.04633317,17.79176588,17.67214607,17.72893947,17.74353677,17.84576288,17.39447224,17.37164582
17.51390695,18.07,18.04057029,17.81213607,17.67956978,17.70701351,17.7665983,17.84905453,17.39603802,17.42564282
17.52247624,18.07,18.0348074,17.81791896,17.75128564,17.68508754,17.74202601,17.84387194,17.38765383,17.37
17.527999,18.06736368,18.02904452,17.81629815,17.78921461,17.71928964,17.73627314,17.84393197,17.37926963,17.37528264
17.52295648,18.05967984,18.02328164,17.81051526,17.80458229,17.74123562,17.74855928,17.85947974,17.37088544,17.3897949
17.51191096,18.04463232,18.01503752,17.82053527,17.7702001,17.72023012,17.76626813,17.86832416,17.36250125,17.36507754
17.51913457,18.05562281,18.00351176,17.82369685,17.70872936,17.72753877,17.77686843,17.86314157,17.35852926,17.39525763
17.52981991,18.0618059,18,17.7889995,17.67931466,17.72515258,17.76458229,17.86204102,17.35643322,17.38456228
17.51877439,18.04025513,18,17.78046523,17.66394697,17.71568784,17.76385193,17.86722361,17.35433717,17.38561781
17.51454227,18.04777889,18,17.8035968,17.71329665,17.70107054,17.769995,17.8724062,17.35224112,17.3984042
17.53663332,18.04469735,17.99611306,17.78908954,17.78501251,17.70677339,17.75158579,17.87758879,17.35014507,17.38
17.55218109,18.03717359,17.97882441,17.76017509,17.8162081,17.67326163,17.73771886,17.88,17.35,17.37463232
17.55770385,18.02929965,17.95589295,17.77149575,17.83669835,17.63390695,17.73157579,17.88,17.35,17.40901451
17.56,18.01425213,17.92707854,17.78918459,17.84429715,17.7069935,17.73913457,17.88313657,17.35,17.39392696
17.56,18.01,17.94173587,17.82388194,17.84941971,17.68995998,17.75,17.88831916,17.35,17.41
